holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,is_clear,is_rainy,high_cloud_coverage,has_precipitation,temp_normalized,traffic_volume_normalized,clouds_all_normalized,congestion_category
,293.65,0.0,0.0,1,Rain,light rain,2017-06-08 01:00:00,563,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,True,False,False,False,False,0,1,0,0,0.9747435537256688,-1.357175598363873,-1.2396690857273567,0
,292.94,0.0,0.0,1,Drizzle,light intensity drizzle,2017-06-08 02:00:00,624,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0.9188911053476079,-1.3264750292061314,-1.2396690857273567,0
,292.76,0.0,0.0,1,Clear,sky is clear,2017-06-08 03:00:00,802,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.9047313297024647,-1.2368897618278036,-1.2396690857273567,0
,292.29,0.0,0.0,1,Mist,mist,2017-06-08 04:00:00,1227,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.8677585821845946,-1.0229923537615722,-1.2396690857273567,1
,291.53,0.0,0.0,40,Fog,fog,2017-06-08 05:00:00,3193,5,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0.8079728627939886,-0.03352810844813337,-0.2400486318484518,1
,291.75,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 06:00:00,6083,6,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.8252792552491651,1.420974266402242,-0.2400486318484518,3
,291.8,0.0,0.0,75,Clouds,broken clouds,2017-06-08 07:00:00,6473,7,3,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.8292125262617056,1.6172565938041956,0.6570466472736423,3
,293.22,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 08:00:00,6160,8,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.9409174230178321,1.4597274438636534,-0.2400486318484518,3
,294.28,0.0,0.0,20,Clouds,few clouds,2017-06-08 09:00:00,5031,9,3,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.0243027684836676,0.8915152704359461,-0.7526745056325055,3
,295.59,0.0,0.0,20,Clouds,few clouds,2017-06-08 10:00:00,4508,10,3,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.127354469012206,0.6282956365097364,-0.7526745056325055,2
,296.88,0.0,0.0,20,Clouds,few clouds,2017-06-08 11:00:00,4794,11,3,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.2288328611357295,0.7722360099378358,-0.7526745056325055,2
,298.21,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 12:00:00,5061,12,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.3334578700692823,0.9066139110053272,-0.2400486318484518,3
,299.08,0.0,0.0,75,Clouds,broken clouds,2017-06-08 13:00:00,4821,13,3,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.401896785687472,0.7858247864502788,0.6570466472736423,2
,299.82,0.0,0.0,75,Clouds,broken clouds,2017-06-08 14:00:00,5017,14,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.460109196673059,0.884469238170235,0.6570466472736423,3
,300.02,0.0,0.0,75,Clouds,broken clouds,2017-06-08 15:00:00,5745,15,3,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.4758422807232165,1.2508629159872153,0.6570466472736423,3
,300.55,0.0,0.0,1,Clear,sky is clear,2017-06-08 16:00:00,6500,16,3,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.5175349534561389,1.6308453703166386,-1.2396690857273567,3
,300.75,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 17:00:00,5937,17,3,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.5332680375062964,1.3474942156312542,-0.2400486318484518,3
,300.42,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 18:00:00,4630,18,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.5073084488235362,0.6896967748252193,-0.2400486318484518,2
,300.55,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 19:00:00,3744,19,3,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.5175349534561389,0.24378359000949873,-0.2400486318484518,2
,299.89,0.0,0.0,1,Clear,sky is clear,2017-06-08 20:00:00,3162,20,3,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.4656157760906139,-0.049130037036493795,-1.2396690857273567,1
,298.22,0.0,0.0,5,Clear,sky is clear,2017-06-08 21:00:00,3390,21,3,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.334244524271794,0.06561963129080225,-1.137143910970546,2
,295.78,0.0,0.0,1,Clear,sky is clear,2017-06-08 22:00:00,2537,22,3,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.1423008988598562,-0.3636850488985992,-1.2396690857273567,1
,294.41,0.0,0.0,1,Clear,sky is clear,2017-06-08 23:00:00,1505,23,3,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.0345292731162747,-0.8830782844853076,-1.2396690857273567,1
,293.03,0.0,0.0,1,Clear,sky is clear,2017-06-09 00:00:00,839,0,4,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.9259709931701772,-1.218268105125567,-1.2396690857273567,0
,292.15,0.0,0.0,1,Clear,sky is clear,2017-06-09 01:00:00,469,1,4,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.8567454233494802,-1.4044846721479334,-1.2396690857273567,0
,291.62,0.0,0.0,1,Clear,sky is clear,2017-06-09 02:00:00,371,2,4,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.8150527506165625,-1.4538068980079115,-1.2396690857273567,0
,290.87,0.0,0.0,1,Clear,sky is clear,2017-06-09 03:00:00,388,3,4,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.7560536854284682,-1.4452510016852624,-1.2396690857273567,0
,290.08,0.0,0.0,1,Clear,sky is clear,2017-06-09 04:00:00,841,4,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.6939080034303406,-1.2172615290876083,-1.2396690857273567,0
,289.35,0.0,0.0,1,Clear,sky is clear,2017-06-09 05:00:00,2798,5,4,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.6364822466472653,-0.23232687594498397,-1.2396690857273567,1
,288.75,0.0,0.0,1,Clear,sky is clear,2017-06-09 06:00:00,5376,6,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.589282994496788,1.0651496369838283,-1.2396690857273567,3
,289.28,0.0,0.0,1,Clear,sky is clear,2017-06-09 07:00:00,6350,7,4,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.6309756672297058,1.5553521674697333,-1.2396690857273567,3
,291.34,0.0,0.0,5,Clear,sky is clear,2017-06-09 08:00:00,5457,8,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.7930264329463382,1.105915966521157,-1.137143910970546,3
,293.36,0.0,0.0,5,Clear,sky is clear,2017-06-09 09:00:00,4876,9,4,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.9519305818529419,0.813505627494144,-1.137143910970546,2
,295.28,0.0,0.0,5,Clear,sky is clear,2017-06-09 10:00:00,4764,10,4,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.10296818873446,0.7571373693684548,-1.137143910970546,2
,296.72,0.0,0.0,5,Clear,sky is clear,2017-06-09 11:00:00,4866,11,4,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2162463938956054,0.8084727473043504,-1.137143910970546,2
,298.36,0.0,0.0,5,Clear,sky is clear,2017-06-09 12:00:00,4838,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.3452576831069039,0.7943806827729281,-1.137143910970546,2
,299.36,0.0,0.0,1,Clear,sky is clear,2017-06-09 13:00:00,4924,13,4,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.4239231033576962,0.8376634524051537,-1.2396690857273567,2
,300.29,0.0,0.0,40,Clouds,scattered clouds,2017-06-09 14:00:00,5233,14,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.4970819441909335,0.9931794502697786,-0.2400486318484518,3
,300.94,0.0,0.0,40,Clouds,scattered clouds,2017-06-09 15:00:00,5606,15,4,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.5482144673539469,1.1809058813490831,-0.2400486318484518,3
,301.51,0.0,0.0,20,Clouds,few clouds,2017-06-09 16:00:00,5844,16,4,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.5930537568968979,1.3006884298661727,-0.7526745056325055,3
,301.65,0.0,0.0,1,Clear,sky is clear,2017-06-09 17:00:00,5436,17,4,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.6040669157320078,1.0953469181225903,-1.2396690857273567,3
,302.15,0.0,0.0,1,Clear,sky is clear,2017-06-09 18:00:00,4229,18,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.643399625857404,0.4878782792144925,-1.2396690857273567,2
,301.72,0.0,0.0,1,Clear,sky is clear,2017-06-09 19:00:00,4023,19,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.6095734951495673,0.3842009473047426,-1.2396690857273567,2
,301.08,0.0,0.0,1,Clear,sky is clear,2017-06-09 20:00:00,3537,20,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.5592276261890567,0.13960297008076944,-1.2396690857273567,2
,299.8,0.0,0.0,1,Clear,sky is clear,2017-06-09 21:00:00,3036,21,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.4585358882680446,-0.11254432742789425,-1.2396690857273567,1
,298.37,0.0,0.0,40,Clouds,scattered clouds,2017-06-09 22:00:00,2951,22,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.3460443373094109,-0.15532380904114057,-0.2400486318484518,1
,297.65,0.0,0.0,1,Clear,sky is clear,2017-06-09 23:00:00,3467,23,4,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2894052347288383,0.10437280875221364,-1.2396690857273567,2
,297.15,0.0,0.0,1,Clear,sky is clear,2017-06-10 00:00:00,1721,0,5,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.250072524603442,-0.774368072385764,-1.2396690857273567,1
,296.54,0.0,0.0,1,Clear,sky is clear,2017-06-10 01:00:00,994,1,5,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2020866182504621,-1.140258462183765,-1.2396690857273567,0
,296.75,0.0,0.0,1,Clear,sky is clear,2017-06-10 02:00:00,641,2,5,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2186063565031269,-1.317919132883482,-1.2396690857273567,0
,296.95,0.0,0.0,1,Clear,sky is clear,2017-06-10 03:00:00,414,3,5,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2343394405532846,-1.4321655131917987,-1.2396690857273567,0
,297.28,0.0,0.0,1,Clear,sky is clear,2017-06-10 04:00:00,459,4,5,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2602990292360448,-1.4095175523377272,-1.2396690857273567,0
,297.43,0.0,0.0,1,Clear,sky is clear,2017-06-10 05:00:00,740,5,5,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2720988422736663,-1.2680936190045247,-1.2396690857273567,0
,297.01,0.0,0.0,1,Clear,sky is clear,2017-06-10 06:00:00,1383,6,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2390593657683322,-0.9444794228007906,-1.2396690857273567,1
,297.02,0.0,0.0,1,Clear,sky is clear,2017-06-10 07:00:00,2089,7,5,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2398460199708394,-0.5891580814013563,-1.2396690857273567,1
,297.51,0.0,0.0,1,Clear,sky is clear,2017-06-10 08:00:00,2929,8,5,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2783920758937284,-0.1663961454586867,-1.2396690857273567,1
,299.15,0.0,0.0,40,Clouds,scattered clouds,2017-06-10 09:00:00,3648,9,5,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.4074033651050268,0.19546794018747934,-0.2400486318484518,2
,300.61,0.0,0.0,1,Clear,sky is clear,2017-06-10 10:00:00,3996,10,5,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.5222548786711867,0.37061217079229963,-1.2396690857273567,2
,302.43,0.0,0.0,5,Clear,sky is clear,2017-06-10 11:00:00,4307,11,5,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.6654259435276282,0.5271347446948833,-1.137143910970546,2
,304.15,0.0,0.0,1,Clear,sky is clear,2017-06-10 12:00:00,4857,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.8007304663589887,0.803943155133536,-1.2396690857273567,2
,305.68,0.0,0.0,40,Clouds,scattered clouds,2017-06-10 13:00:00,4505,13,5,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.9210885593427034,0.6267857724527982,-0.2400486318484518,2
,306.15,0.0,0.0,40,Clouds,scattered clouds,2017-06-10 14:00:00,4600,14,5,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.9580613068605734,0.6745981342558383,-0.2400486318484518,2
,306.75,0.0,0.0,90,Clouds,overcast clouds,2017-06-10 15:00:00,4550,15,5,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,2.0052605590110506,0.6494337333068698,1.0415160526116827,2
,307.02,0.0,0.0,75,Clouds,broken clouds,2017-06-10 16:00:00,4231,16,5,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,2.0265002224787634,0.48888485525245123,0.6570466472736423,2
,306.68,0.0,0.0,75,Clouds,broken clouds,2017-06-10 17:00:00,4149,17,5,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.9997539795934958,0.44761523769614303,0.6570466472736423,2
,306.29,0.0,0.0,1,Clear,sky is clear,2017-06-10 18:00:00,3954,18,5,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.9690744656956878,0.34947407399516617,-1.2396690857273567,2
,305.49,0.0,0.0,75,Clouds,broken clouds,2017-06-10 19:00:00,3537,19,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.906142129495053,0.13960297008076944,0.6570466472736423,2
,304.62,0.0,0.0,1,Clear,sky is clear,2017-06-10 20:00:00,3235,20,5,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.8377032138768632,-0.012390011650999887,-1.2396690857273567,1
,303.16,0.0,0.0,1,Clear,sky is clear,2017-06-10 21:00:00,3370,21,5,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.722851700310708,0.05555387091121488,-1.2396690857273567,1
,300.63,0.0,0.0,40,Clouds,scattered clouds,2017-06-10 22:00:00,3604,22,5,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.523828187076201,0.17332326735238712,-0.2400486318484518,2
,298.1,0.0,0.0,1,Clear,sky is clear,2017-06-10 23:00:00,2621,23,5,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.3248046738416985,-0.3214088553043322,-1.2396690857273567,1
,296.96,0.0,0.0,1,Clear,sky is clear,2017-06-11 00:00:00,1743,0,6,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2351260947557918,-0.7632957359682179,-1.2396690857273567,1
,295.62,0.0,0.0,40,Clouds,scattered clouds,2017-06-11 01:00:00,1123,1,6,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.1297144316197318,-1.0753343077354265,-0.2400486318484518,0
,295.36,0.0,0.0,1,Clear,sky is clear,2017-06-11 02:00:00,718,2,6,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.1092614223545267,-1.2791659554220707,-1.2396690857273567,0
,294.62,0.0,0.0,1,Clear,sky is clear,2017-06-11 03:00:00,466,3,6,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.0510490113689397,-1.4059945362048716,-1.2396690857273567,0
,293.89,0.0,0.0,1,Clear,sky is clear,2017-06-11 04:00:00,338,4,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.9936232545858598,-1.4704154026342309,-1.2396690857273567,0
,294.61,0.0,0.0,1,Clear,sky is clear,2017-06-11 05:00:00,537,5,6,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.0502623571664325,-1.3702610868573364,-1.2396690857273567,0
,294.95,0.0,0.0,40,Clouds,scattered clouds,2017-06-11 06:00:00,877,6,6,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.0770086000516998,-1.199143160404351,-0.2400486318484518,0
,295.49,0.0,0.0,75,Clouds,broken clouds,2017-06-11 07:00:00,1131,7,6,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.1194879269871294,-1.0713080035835914,0.6570466472736423,0
,295.69,0.0,0.0,20,Thunderstorm,proximity thunderstorm,2017-06-11 08:00:00,1568,8,6,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1.135221011037287,-0.8513711392896074,-0.7526745056325055,1
,294.89,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-11 09:00:00,1704,9,6,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,1.072288674836652,-0.7829239687084132,1.0415160526116827,1
,289.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-11 10:00:00,2709,10,6,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0.6522153306974228,-0.2771195096341478,1.0415160526116827,1
,289.55,0.0,0.0,90,Mist,mist,2017-06-11 10:00:00,2709,10,6,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,0.6522153306974228,-0.2771195096341478,1.0415160526116827,1
,289.55,0.0,0.0,90,Rain,heavy intensity rain,2017-06-11 10:00:00,2709,10,6,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.6522153306974228,-0.2771195096341478,1.0415160526116827,1
,289.22,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-11 11:00:00,3401,11,6,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0.6262557420146626,0.0711557994995753,1.0415160526116827,2
,289.22,0.0,0.0,90,Mist,mist,2017-06-11 11:00:00,3401,11,6,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,0.6262557420146626,0.0711557994995753,1.0415160526116827,2
,289.22,0.0,0.0,90,Rain,moderate rain,2017-06-11 11:00:00,3401,11,6,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.6262557420146626,0.0711557994995753,1.0415160526116827,2
,289.55,0.0,0.0,90,Rain,light rain,2017-06-11 12:00:00,4039,12,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.6522153306974228,0.39225355560841246,1.0415160526116827,2
,289.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-11 12:00:00,4039,12,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0.6522153306974228,0.39225355560841246,1.0415160526116827,2
,291.35,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-11 13:00:00,4325,13,6,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0.7938130871488499,0.5361939290365119,1.0415160526116827,2
,293.48,0.0,0.0,90,Clouds,overcast clouds,2017-06-11 14:00:00,4346,14,6,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.9613704322830373,0.5467629774350786,1.0415160526116827,2
,294.22,0.0,0.0,90,Clouds,overcast clouds,2017-06-11 15:00:00,4510,15,6,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,1.0195828432686245,0.6293022125476951,1.0415160526116827,2
,294.94,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-11 16:00:00,4451,16,6,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,1.0762219458491926,0.5996082194279123,1.0415160526116827,2
,294.94,0.0,0.0,90,Rain,light rain,2017-06-11 16:00:00,4451,16,6,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,1.0762219458491926,0.5996082194279123,1.0415160526116827,2
