holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,congestion_category,is_low_visibility,high_risk
,276.28,0.0,0.0,90,Snow,sleet,2017-05-01 15:00:00,5258,Severe,1,1
,276.28,0.0,0.0,90,Mist,mist,2017-05-01 15:00:00,5258,Severe,1,1
,276.28,0.0,0.0,90,Rain,moderate rain,2017-05-01 15:00:00,5258,Severe,1,1
,276.28,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-01 15:00:00,5258,Severe,1,1
,276.22,0.0,0.0,90,Rain,light rain,2017-05-01 16:00:00,5904,Severe,1,1
,276.22,0.0,0.0,90,Mist,mist,2017-05-01 16:00:00,5904,Severe,1,1
,276.22,0.0,0.0,90,Snow,light snow,2017-05-01 16:00:00,5904,Severe,1,1
,276.65,0.0,0.0,90,Rain,moderate rain,2017-05-01 17:00:00,5571,Severe,1,1
,276.65,0.0,0.0,90,Drizzle,drizzle,2017-05-01 17:00:00,5571,Severe,1,1
,276.61,0.0,0.0,90,Rain,light rain,2017-05-01 18:00:00,4386,High,1,1
,276.61,0.0,0.0,90,Drizzle,drizzle,2017-05-01 18:00:00,4386,High,1,1
,276.88,0.0,0.0,90,Rain,moderate rain,2017-05-01 19:00:00,3086,Medium,1,0
,276.88,0.0,0.0,90,Drizzle,drizzle,2017-05-01 19:00:00,3086,Medium,1,0
,276.88,0.0,0.0,90,Drizzle,drizzle,2017-05-01 20:00:00,2481,Medium,1,0
,276.88,0.0,0.0,90,Rain,moderate rain,2017-05-01 20:00:00,2481,Medium,1,0
,276.88,0.0,0.0,90,Drizzle,drizzle,2017-05-01 21:00:00,2308,Medium,1,0
,276.88,0.0,0.0,90,Rain,moderate rain,2017-05-01 21:00:00,2308,Medium,1,0
,276.89,0.0,0.0,90,Drizzle,drizzle,2017-05-01 22:00:00,2049,Medium,1,0
,276.89,0.0,0.0,90,Rain,light rain,2017-05-01 22:00:00,2049,Medium,1,0
,276.71,0.0,0.0,90,Rain,light rain,2017-05-01 23:00:00,1051,Low,1,0
,276.71,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-05-01 23:00:00,1051,Low,1,0
,276.62,0.0,0.0,90,Rain,light rain,2017-05-02 00:00:00,550,Low,1,0
,276.62,0.0,0.0,90,Drizzle,drizzle,2017-05-02 00:00:00,550,Low,1,0
,276.48,0.0,0.0,90,Rain,light rain,2017-05-02 01:00:00,363,Low,1,0
,276.48,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-02 01:00:00,363,Low,1,0
,276.29,0.0,0.0,90,Rain,moderate rain,2017-05-02 02:00:00,242,Low,1,0
,276.29,0.0,0.0,90,Mist,mist,2017-05-02 02:00:00,242,Low,1,0
,276.29,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-02 02:00:00,242,Low,1,0
,276.29,0.0,0.0,90,Rain,light rain,2017-05-02 03:00:00,333,Low,1,0
,276.29,0.0,0.0,90,Mist,mist,2017-05-02 03:00:00,333,Low,1,0
,276.29,0.0,0.0,90,Drizzle,drizzle,2017-05-02 03:00:00,333,Low,1,0
,277.0,0.0,0.0,90,Rain,light rain,2017-05-02 04:00:00,854,Low,1,0
,277.0,0.0,0.0,90,Mist,mist,2017-05-02 04:00:00,854,Low,1,0
,277.15,0.0,0.0,90,Drizzle,drizzle,2017-05-02 05:00:00,2858,Medium,1,0
,277.15,0.0,0.0,90,Rain,light rain,2017-05-02 05:00:00,2858,Medium,1,0
,276.95,0.0,0.0,90,Rain,light rain,2017-05-02 06:00:00,6022,Severe,1,1
,276.95,0.0,0.0,90,Drizzle,drizzle,2017-05-02 06:00:00,6022,Severe,1,1
,277.58,0.0,0.0,40,Clouds,scattered clouds,2017-05-02 07:00:00,7126,Severe,0,0
,279.08,0.0,0.0,40,Clouds,scattered clouds,2017-05-02 08:00:00,6089,Severe,0,0
,279.61,0.0,0.0,40,Clouds,scattered clouds,2017-05-02 09:00:00,5170,Severe,0,0
,281.27,0.0,0.0,75,Clouds,broken clouds,2017-05-02 10:00:00,4720,High,0,0
,282.21,0.0,0.0,75,Clouds,broken clouds,2017-05-02 11:00:00,4711,High,0,0
,283.26,0.0,0.0,75,Clouds,broken clouds,2017-05-02 12:00:00,4693,High,0,0
,284.88,0.0,0.0,75,Clouds,broken clouds,2017-05-02 13:00:00,4830,High,0,0
,285.83,0.0,0.0,1,Clear,sky is clear,2017-05-02 14:00:00,5317,Severe,0,0
,287.14,0.0,0.0,75,Clouds,broken clouds,2017-05-02 15:00:00,5863,Severe,0,0
,288.21,0.0,0.0,75,Clouds,broken clouds,2017-05-02 16:00:00,6650,Severe,0,0
,288.77,0.0,0.0,75,Clouds,broken clouds,2017-05-02 17:00:00,6274,Severe,0,0
,289.03,0.0,0.0,75,Clouds,broken clouds,2017-05-02 18:00:00,4771,High,0,0
,288.75,0.0,0.0,75,Clouds,broken clouds,2017-05-02 19:00:00,3504,High,0,0
,288.03,0.0,0.0,40,Clouds,scattered clouds,2017-05-02 20:00:00,3038,Medium,0,0
,285.78,0.0,0.0,1,Clear,sky is clear,2017-05-02 21:00:00,2683,Medium,0,0
,282.84,0.0,0.0,5,Clear,sky is clear,2017-05-02 22:00:00,1830,Medium,0,0
,281.48,0.0,0.0,40,Clouds,scattered clouds,2017-05-02 23:00:00,1315,Medium,0,0
,281.02,0.0,0.0,75,Clouds,broken clouds,2017-05-03 00:00:00,740,Low,0,0
,280.65,0.0,0.0,75,Clouds,broken clouds,2017-05-03 01:00:00,466,Low,0,0
,280.35,0.0,0.0,1,Clear,sky is clear,2017-05-03 02:00:00,346,Low,0,0
,279.81,0.0,0.0,75,Clouds,broken clouds,2017-05-03 03:00:00,463,Low,0,0
,279.81,0.0,0.0,1,Clear,sky is clear,2017-05-03 04:00:00,1057,Low,0,0
,279.22,0.0,0.0,1,Clear,sky is clear,2017-05-03 05:00:00,2970,Medium,0,0
,278.28,0.0,0.0,1,Clear,sky is clear,2017-05-03 06:00:00,6054,Severe,0,0
,278.68,0.0,0.0,1,Clear,sky is clear,2017-05-03 07:00:00,6230,Severe,0,0
,280.86,0.0,0.0,1,Clear,sky is clear,2017-05-03 08:00:00,4922,High,0,0
,283.71,0.0,0.0,1,Clear,sky is clear,2017-05-03 09:00:00,5531,Severe,0,0
,285.77,0.0,0.0,1,Clear,sky is clear,2017-05-03 10:00:00,4845,High,0,0
,287.96,0.0,0.0,1,Clear,sky is clear,2017-05-03 11:00:00,4830,High,0,0
,288.72,0.0,0.0,90,Clouds,overcast clouds,2017-05-03 12:00:00,5035,Severe,1,1
,289.95,0.0,0.0,75,Clouds,broken clouds,2017-05-03 13:00:00,5069,Severe,0,0
,290.86,0.0,0.0,75,Clouds,broken clouds,2017-05-03 14:00:00,5094,Severe,0,0
,290.46,0.0,0.0,75,Clouds,broken clouds,2017-05-03 15:00:00,5856,Severe,0,0
,290.59,0.0,0.0,1,Clear,sky is clear,2017-05-03 16:00:00,6754,Severe,0,0
,290.87,0.0,0.0,75,Clouds,broken clouds,2017-05-03 17:00:00,6467,Severe,0,0
,289.71,0.0,0.0,75,Clouds,broken clouds,2017-05-03 18:00:00,4936,Severe,0,0
,289.29,0.0,0.0,75,Rain,light rain,2017-05-03 19:00:00,3626,High,0,0
,288.62,0.0,0.0,90,Clouds,overcast clouds,2017-05-03 20:00:00,3144,Medium,1,0
,287.78,0.0,0.0,40,Clouds,scattered clouds,2017-05-03 21:00:00,2556,Medium,0,0
,286.35,0.0,0.0,90,Rain,moderate rain,2017-05-03 22:00:00,2118,Medium,1,0
,285.22,0.0,0.0,75,Rain,moderate rain,2017-05-03 23:00:00,1118,Low,0,0
,284.85,0.0,0.0,1,Drizzle,light intensity drizzle,2017-05-04 00:00:00,574,Low,0,0
,283.53,0.0,0.0,1,Haze,haze,2017-05-04 01:00:00,384,Low,0,0
,282.6,0.0,0.0,1,Clear,sky is clear,2017-05-04 02:00:00,287,Low,0,0
,281.56,0.0,0.0,1,Mist,mist,2017-05-04 03:00:00,368,Low,1,0
,280.75,0.0,0.0,1,Clear,sky is clear,2017-05-04 04:00:00,913,Low,0,0
,279.28,0.0,0.0,1,Mist,mist,2017-05-04 05:00:00,2786,Medium,1,0
,279.22,0.0,0.0,1,Clear,sky is clear,2017-05-04 06:00:00,5941,Severe,0,0
,279.21,0.0,0.0,1,Mist,mist,2017-05-04 07:00:00,6479,Severe,1,1
,281.95,0.0,0.0,5,Clear,sky is clear,2017-05-04 08:00:00,5847,Severe,0,0
,284.15,0.0,0.0,1,Clear,sky is clear,2017-05-04 09:00:00,5846,Severe,0,0
,286.33,0.0,0.0,1,Clear,sky is clear,2017-05-04 10:00:00,4884,High,0,0
,288.15,0.0,0.0,1,Clear,sky is clear,2017-05-04 11:00:00,5093,Severe,0,0
,289.77,0.0,0.0,1,Clear,sky is clear,2017-05-04 12:00:00,5118,Severe,0,0
,291.08,0.0,0.0,40,Clouds,scattered clouds,2017-05-04 13:00:00,5097,Severe,0,0
,291.68,0.0,0.0,40,Clouds,scattered clouds,2017-05-04 14:00:00,5559,Severe,0,0
,292.08,0.0,0.0,75,Clouds,broken clouds,2017-05-04 15:00:00,5931,Severe,0,0
,292.52,0.0,0.0,40,Clouds,scattered clouds,2017-05-04 16:00:00,6736,Severe,0,0
,292.88,0.0,0.0,40,Clouds,scattered clouds,2017-05-04 17:00:00,6402,Severe,0,0
,292.65,0.0,0.0,75,Clouds,broken clouds,2017-05-04 18:00:00,4989,Severe,0,0
,292.29,0.0,0.0,90,Clouds,overcast clouds,2017-05-04 19:00:00,3799,High,1,1
,291.4,0.0,0.0,90,Clouds,overcast clouds,2017-05-04 20:00:00,3361,Medium,1,0
,289.03,0.0,0.0,1,Clear,sky is clear,2017-05-04 21:00:00,2774,Medium,0,0
,286.09,0.0,0.0,40,Clouds,scattered clouds,2017-05-04 22:00:00,2393,Medium,0,0
,284.29,0.0,0.0,1,Clear,sky is clear,2017-05-04 23:00:00,1316,Medium,0,0
,282.95,0.0,0.0,1,Clear,sky is clear,2017-05-05 00:00:00,739,Low,0,0
,281.62,0.0,0.0,1,Clear,sky is clear,2017-05-05 01:00:00,455,Low,0,0
,280.89,0.0,0.0,1,Clear,sky is clear,2017-05-05 02:00:00,293,Low,0,0
,279.75,0.0,0.0,1,Clear,sky is clear,2017-05-05 03:00:00,397,Low,0,0
,279.02,0.0,0.0,1,Clear,sky is clear,2017-05-05 04:00:00,791,Low,0,0
,278.42,0.0,0.0,1,Clear,sky is clear,2017-05-05 05:00:00,2743,Medium,0,0
,277.82,0.0,0.0,1,Clear,sky is clear,2017-05-05 06:00:00,5518,Severe,0,0
,277.69,0.0,0.0,1,Clear,sky is clear,2017-05-05 07:00:00,6153,Severe,0,0
,280.95,0.0,0.0,1,Fog,fog,2017-05-05 08:00:00,5868,Severe,1,1
,286.47,0.0,0.0,1,Clear,sky is clear,2017-05-05 09:00:00,5186,Severe,0,0
,288.0,0.0,0.0,1,Clear,sky is clear,2017-05-05 10:00:00,4861,High,0,0
,290.33,0.0,0.0,5,Clear,sky is clear,2017-05-05 11:00:00,5341,Severe,0,0
,293.58,0.0,0.0,1,Clear,sky is clear,2017-05-05 12:00:00,5232,Severe,0,0
,293.89,0.0,0.0,5,Clear,sky is clear,2017-05-05 13:00:00,5301,Severe,0,0
,295.7,0.0,0.0,1,Clear,sky is clear,2017-05-05 14:00:00,5400,Severe,0,0
,296.15,0.0,0.0,1,Clear,sky is clear,2017-05-05 15:00:00,6010,Severe,0,0
,297.21,0.0,0.0,40,Clouds,scattered clouds,2017-05-05 16:00:00,6528,Severe,0,0
,297.42,0.0,0.0,75,Clouds,broken clouds,2017-05-05 17:00:00,5814,Severe,0,0
,297.64,0.0,0.0,40,Clouds,scattered clouds,2017-05-05 18:00:00,5062,Severe,0,0
,297.71,0.0,0.0,40,Clouds,scattered clouds,2017-05-05 19:00:00,4037,High,0,0
,297.08,0.0,0.0,40,Clouds,scattered clouds,2017-05-05 20:00:00,3502,High,0,0
,294.69,0.0,0.0,20,Clouds,few clouds,2017-05-05 21:00:00,3635,High,0,0
,291.83,0.0,0.0,5,Clear,sky is clear,2017-05-05 22:00:00,3164,Medium,0,0
,289.43,0.0,0.0,1,Clear,sky is clear,2017-05-05 23:00:00,2042,Medium,0,0
,287.63,0.0,0.0,1,Clear,sky is clear,2017-05-06 00:00:00,1418,Medium,0,0
,285.69,0.0,0.0,1,Clear,sky is clear,2017-05-06 01:00:00,1314,Medium,0,0
,284.16,0.0,0.0,1,Clear,sky is clear,2017-05-06 02:00:00,882,Low,0,0
,282.56,0.0,0.0,1,Clear,sky is clear,2017-05-06 03:00:00,511,Low,0,0
,281.22,0.0,0.0,1,Clear,sky is clear,2017-05-06 04:00:00,481,Low,0,0
,280.16,0.0,0.0,1,Clear,sky is clear,2017-05-06 05:00:00,787,Low,0,0
,279.36,0.0,0.0,1,Clear,sky is clear,2017-05-06 06:00:00,1585,Medium,0,0
,279.02,0.0,0.0,1,Clear,sky is clear,2017-05-06 07:00:00,2328,Medium,0,0
,280.48,0.0,0.0,1,Clear,sky is clear,2017-05-06 08:00:00,3565,High,0,0
,282.82,0.0,0.0,5,Clear,sky is clear,2017-05-06 09:00:00,4105,High,0,0
,285.08,0.0,0.0,1,Clear,sky is clear,2017-05-06 10:00:00,4389,High,0,0
,287.02,0.0,0.0,1,Clear,sky is clear,2017-05-06 11:00:00,4613,High,0,0
,288.95,0.0,0.0,5,Clear,sky is clear,2017-05-06 12:00:00,5196,Severe,0,0
,289.95,0.0,0.0,20,Clouds,few clouds,2017-05-06 13:00:00,5236,Severe,0,0
,290.84,0.0,0.0,40,Clouds,scattered clouds,2017-05-06 14:00:00,4908,High,0,0
,291.79,0.0,0.0,40,Clouds,scattered clouds,2017-05-06 15:00:00,5158,Severe,0,0
,292.28,0.0,0.0,1,Clear,sky is clear,2017-05-06 16:00:00,4894,High,0,0
,292.46,0.0,0.0,40,Clouds,scattered clouds,2017-05-06 17:00:00,4545,High,0,0
,292.22,0.0,0.0,1,Clear,sky is clear,2017-05-06 18:00:00,4487,High,0,0
,291.77,0.0,0.0,1,Clear,sky is clear,2017-05-06 19:00:00,3938,High,0,0
,290.65,0.0,0.0,1,Clear,sky is clear,2017-05-06 20:00:00,3543,High,0,0
,289.59,0.0,0.0,1,Clear,sky is clear,2017-05-06 21:00:00,3361,Medium,0,0
,288.46,0.0,0.0,1,Clear,sky is clear,2017-05-06 22:00:00,3424,High,0,0
,287.15,0.0,0.0,1,Clear,sky is clear,2017-05-06 23:00:00,2308,Medium,0,0
,286.15,0.0,0.0,1,Clear,sky is clear,2017-05-07 00:00:00,1892,Medium,0,0
,285.09,0.0,0.0,40,Clouds,scattered clouds,2017-05-07 01:00:00,1324,Medium,0,0
,284.15,0.0,0.0,40,Clouds,scattered clouds,2017-05-07 02:00:00,683,Low,0,0
,283.21,0.0,0.0,40,Clouds,scattered clouds,2017-05-07 03:00:00,443,Low,0,0
,282.78,0.0,0.0,90,Clouds,overcast clouds,2017-05-07 04:00:00,396,Low,1,0
,282.4,0.0,0.0,75,Clouds,broken clouds,2017-05-07 05:00:00,578,Low,0,0
,281.84,0.0,0.0,75,Clouds,broken clouds,2017-05-07 06:00:00,1129,Low,0,0
,282.08,0.0,0.0,40,Clouds,scattered clouds,2017-05-07 07:00:00,1435,Medium,0,0
,282.35,0.0,0.0,90,Clouds,overcast clouds,2017-05-07 08:00:00,2268,Medium,1,0
,282.95,0.0,0.0,90,Clouds,overcast clouds,2017-05-07 09:00:00,3270,Medium,1,0
,283.79,0.0,0.0,40,Clouds,scattered clouds,2017-05-07 10:00:00,4239,High,0,0
,285.14,0.0,0.0,75,Clouds,broken clouds,2017-05-07 11:00:00,4749,High,0,0
,287.68,0.0,0.0,1,Clear,sky is clear,2017-05-07 12:00:00,5097,Severe,0,0
,287.9,0.0,0.0,1,Clear,sky is clear,2017-05-07 13:00:00,4541,High,0,0
,289.21,0.0,0.0,20,Clouds,few clouds,2017-05-07 14:00:00,4541,High,0,0
,290.08,0.0,0.0,1,Clear,sky is clear,2017-05-07 15:00:00,4548,High,0,0
,290.9,0.0,0.0,40,Clouds,scattered clouds,2017-05-07 16:00:00,4491,High,0,0
,291.28,0.0,0.0,40,Clouds,scattered clouds,2017-05-07 17:00:00,4478,High,0,0
,291.55,0.0,0.0,40,Clouds,scattered clouds,2017-05-07 18:00:00,3991,High,0,0
,291.08,0.0,0.0,1,Clear,sky is clear,2017-05-07 19:00:00,3342,Medium,0,0
,290.79,0.0,0.0,5,Clear,sky is clear,2017-05-07 20:00:00,2940,Medium,0,0
,288.4,0.0,0.0,20,Clouds,few clouds,2017-05-07 21:00:00,2418,Medium,0,0
,286.68,0.0,0.0,1,Clear,sky is clear,2017-05-07 22:00:00,1624,Medium,0,0
,286.28,0.0,0.0,1,Clear,sky is clear,2017-05-07 23:00:00,1108,Low,0,0
,285.42,0.0,0.0,1,Clear,sky is clear,2017-05-08 00:00:00,625,Low,0,0
,284.75,0.0,0.0,40,Clouds,scattered clouds,2017-05-08 01:00:00,374,Low,0,0
,283.68,0.0,0.0,75,Clouds,broken clouds,2017-05-08 02:00:00,281,Low,0,0
,282.95,0.0,0.0,75,Clouds,broken clouds,2017-05-08 03:00:00,334,Low,0,0
,282.22,0.0,0.0,1,Clear,sky is clear,2017-05-08 04:00:00,830,Low,0,0
,281.62,0.0,0.0,1,Clear,sky is clear,2017-05-08 05:00:00,2829,Medium,0,0
,281.15,0.0,0.0,1,Clear,sky is clear,2017-05-08 06:00:00,5839,Severe,0,0
,280.88,0.0,0.0,1,Clear,sky is clear,2017-05-08 07:00:00,6752,Severe,0,0
,281.41,0.0,0.0,1,Clear,sky is clear,2017-05-08 08:00:00,5729,Severe,0,0
,283.75,0.0,0.0,1,Clear,sky is clear,2017-05-08 09:00:00,4713,High,0,0
,286.01,0.0,0.0,20,Clouds,few clouds,2017-05-08 10:00:00,4384,High,0,0
,287.95,0.0,0.0,1,Clear,sky is clear,2017-05-08 11:00:00,4623,High,0,0
,289.95,0.0,0.0,75,Clouds,broken clouds,2017-05-08 12:00:00,4609,High,0,0
,291.21,0.0,0.0,75,Clouds,broken clouds,2017-05-08 13:00:00,4822,High,0,0
,292.08,0.0,0.0,40,Haze,haze,2017-05-08 14:00:00,5048,Severe,0,1
,293.21,0.0,0.0,40,Clouds,scattered clouds,2017-05-08 15:00:00,5521,Severe,0,0
,293.47,0.0,0.0,1,Clear,sky is clear,2017-05-08 16:00:00,6364,Severe,0,0
,293.72,0.0,0.0,1,Rain,proximity shower rain,2017-05-08 17:00:00,5703,Severe,0,0
,292.62,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-08 18:00:00,4375,High,1,1
,292.62,0.0,0.0,90,Rain,light rain,2017-05-08 18:00:00,4375,High,1,1
,291.66,0.0,0.0,90,Rain,proximity shower rain,2017-05-08 19:00:00,3168,Medium,1,0
,290.16,0.0,0.0,75,Rain,proximity shower rain,2017-05-08 20:00:00,2729,Medium,0,0
,290.16,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-05-08 20:00:00,2729,Medium,0,0
,288.69,0.0,0.0,75,Rain,heavy intensity rain,2017-05-08 21:00:00,2201,Medium,0,0
,288.69,0.0,0.0,75,Thunderstorm,thunderstorm,2017-05-08 21:00:00,2201,Medium,0,0
,286.42,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2017-05-08 22:00:00,1508,Medium,1,0
,286.42,0.0,0.0,90,Rain,moderate rain,2017-05-08 22:00:00,1508,Medium,1,0
,286.42,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-08 22:00:00,1508,Medium,1,0
,285.29,0.0,0.0,90,Thunderstorm,thunderstorm,2017-05-08 23:00:00,955,Low,1,0
,285.29,0.0,0.0,90,Rain,moderate rain,2017-05-08 23:00:00,955,Low,1,0
,285.29,0.0,0.0,90,Mist,mist,2017-05-08 23:00:00,955,Low,1,0
,285.29,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-08 23:00:00,955,Low,1,0
,284.86,0.0,0.0,90,Thunderstorm,thunderstorm,2017-05-09 00:00:00,535,Low,1,0
,284.86,0.0,0.0,90,Rain,moderate rain,2017-05-09 00:00:00,535,Low,1,0
,284.44,0.0,0.0,75,Rain,moderate rain,2017-05-09 01:00:00,352,Low,0,0
,284.44,0.0,0.0,75,Drizzle,heavy intensity drizzle,2017-05-09 01:00:00,352,Low,0,0
,284.08,0.0,0.0,75,Drizzle,light intensity drizzle,2017-05-09 02:00:00,233,Low,0,0
,284.08,0.0,0.0,75,Rain,moderate rain,2017-05-09 02:00:00,233,Low,0,0
,283.8,0.0,0.0,40,Rain,heavy intensity rain,2017-05-09 03:00:00,317,Low,0,0
,283.8,0.0,0.0,40,Drizzle,drizzle,2017-05-09 03:00:00,317,Low,0,0
,283.58,0.0,0.0,1,Drizzle,light intensity drizzle,2017-05-09 04:00:00,837,Low,0,0
,283.3,0.0,0.0,75,Clouds,broken clouds,2017-05-09 05:00:00,2921,Medium,0,0
,283.15,0.0,0.0,90,Clouds,overcast clouds,2017-05-09 06:00:00,6054,Severe,1,1
,282.89,0.0,0.0,90,Mist,mist,2017-05-09 07:00:00,7011,Severe,1,1
,283.72,0.0,0.0,20,Mist,mist,2017-05-09 08:00:00,6158,Severe,1,1
,284.42,0.0,0.0,90,Mist,mist,2017-05-09 09:00:00,5082,Severe,1,1
,285.62,0.0,0.0,40,Mist,mist,2017-05-09 10:00:00,4556,High,1,1
,287.65,0.0,0.0,1,Clear,sky is clear,2017-05-09 11:00:00,4695,High,0,0
,289.93,0.0,0.0,20,Clouds,few clouds,2017-05-09 12:00:00,4943,Severe,0,0
,290.79,0.0,0.0,75,Clouds,broken clouds,2017-05-09 13:00:00,4911,High,0,0
,291.86,0.0,0.0,75,Clouds,broken clouds,2017-05-09 14:00:00,5242,Severe,0,0
,292.79,0.0,0.0,40,Clouds,scattered clouds,2017-05-09 15:00:00,5746,Severe,0,0
,294.08,0.0,0.0,1,Clear,sky is clear,2017-05-09 16:00:00,6337,Severe,0,0
,294.08,0.0,0.0,1,Clear,sky is clear,2017-05-09 17:00:00,6032,Severe,0,0
,293.87,0.0,0.0,75,Clouds,broken clouds,2017-05-09 18:00:00,4462,High,0,0
,293.44,0.0,0.0,75,Rain,proximity shower rain,2017-05-09 19:00:00,3462,High,0,0
,291.86,0.0,0.0,90,Rain,proximity shower rain,2017-05-09 20:00:00,3022,Medium,1,0
,290.14,0.0,0.0,90,Rain,proximity shower rain,2017-05-09 21:00:00,2655,Medium,1,0
,289.57,0.0,0.0,1,Rain,light rain,2017-05-09 22:00:00,1817,Medium,0,0
,288.82,0.0,0.0,40,Clouds,scattered clouds,2017-05-09 23:00:00,1313,Medium,0,0
,288.3,0.0,0.0,1,Clear,sky is clear,2017-05-10 00:00:00,641,Low,0,0
,286.36,0.0,0.0,1,Clear,sky is clear,2017-05-10 01:00:00,399,Low,0,0
,285.52,0.0,0.0,1,Clear,sky is clear,2017-05-10 02:00:00,255,Low,0,0
,284.51,0.0,0.0,1,Clear,sky is clear,2017-05-10 03:00:00,347,Low,0,0
,283.02,0.0,0.0,1,Clear,sky is clear,2017-05-10 04:00:00,907,Low,0,0
,282.29,0.0,0.0,1,Clear,sky is clear,2017-05-10 05:00:00,2920,Medium,0,0
,282.75,0.0,0.0,90,Clouds,overcast clouds,2017-05-10 06:00:00,5988,Severe,1,1
,283.64,0.0,0.0,75,Clouds,broken clouds,2017-05-10 07:00:00,6739,Severe,0,0
,285.34,0.0,0.0,75,Clouds,broken clouds,2017-05-10 08:00:00,5847,Severe,0,0
,287.68,0.0,0.0,75,Clouds,broken clouds,2017-05-10 09:00:00,5062,Severe,0,0
,290.08,0.0,0.0,90,Clouds,overcast clouds,2017-05-10 10:00:00,4596,High,1,1
,291.44,0.0,0.0,90,Clouds,overcast clouds,2017-05-10 11:00:00,4983,Severe,1,1
,291.65,0.0,0.0,90,Clouds,overcast clouds,2017-05-10 12:00:00,4938,Severe,1,1
,291.29,0.0,0.0,90,Rain,light rain,2017-05-10 13:00:00,5026,Severe,1,1
,291.51,0.0,0.0,90,Rain,light rain,2017-05-10 14:00:00,5050,Severe,1,1
,291.51,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-10 14:00:00,5050,Severe,1,1
,290.75,0.0,0.0,90,Rain,light rain,2017-05-10 15:00:00,5667,Severe,1,1
,290.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-10 15:00:00,5667,Severe,1,1
,290.07,0.0,0.0,90,Rain,moderate rain,2017-05-10 16:00:00,6347,Severe,1,1
,290.78,0.0,0.0,40,Clouds,scattered clouds,2017-05-10 17:00:00,6184,Severe,0,0
,291.84,0.0,0.0,1,Clear,sky is clear,2017-05-10 18:00:00,4628,High,0,0
,292.15,0.0,0.0,40,Clouds,scattered clouds,2017-05-10 19:00:00,3633,High,0,0
,291.75,0.0,0.0,90,Clouds,overcast clouds,2017-05-10 20:00:00,3193,Medium,1,0
,289.75,0.0,0.0,40,Clouds,scattered clouds,2017-05-10 21:00:00,2767,Medium,0,0
,288.01,0.0,0.0,40,Clouds,scattered clouds,2017-05-10 22:00:00,1987,Medium,0,0
,286.81,0.0,0.0,1,Clear,sky is clear,2017-05-10 23:00:00,1121,Low,0,0
,287.08,0.0,0.0,40,Clouds,scattered clouds,2017-05-11 00:00:00,604,Low,0,0
,285.83,0.0,0.0,40,Clouds,scattered clouds,2017-05-11 01:00:00,430,Low,0,0
,285.09,0.0,0.0,40,Clouds,scattered clouds,2017-05-11 02:00:00,297,Low,0,0
,283.63,0.0,0.0,1,Clear,sky is clear,2017-05-11 03:00:00,365,Low,0,0
,282.73,0.0,0.0,1,Clear,sky is clear,2017-05-11 04:00:00,839,Low,0,0
,281.73,0.0,0.0,1,Clear,sky is clear,2017-05-11 05:00:00,2915,Medium,0,0
,281.16,0.0,0.0,1,Clear,sky is clear,2017-05-11 06:00:00,5905,Severe,0,0
,280.73,0.0,0.0,1,Clear,sky is clear,2017-05-11 07:00:00,6454,Severe,0,0
,282.3,0.0,0.0,1,Clear,sky is clear,2017-05-11 08:00:00,5778,Severe,0,0
,284.01,0.0,0.0,5,Clear,sky is clear,2017-05-11 09:00:00,5183,Severe,0,0
,285.48,0.0,0.0,5,Clear,sky is clear,2017-05-11 10:00:00,4618,High,0,0
,286.58,0.0,0.0,5,Clear,sky is clear,2017-05-11 11:00:00,4789,High,0,0
,287.58,0.0,0.0,1,Clear,sky is clear,2017-05-11 12:00:00,5102,Severe,0,0
,288.82,0.0,0.0,1,Clear,sky is clear,2017-05-11 13:00:00,5143,Severe,0,0
,289.88,0.0,0.0,1,Clear,sky is clear,2017-05-11 14:00:00,5409,Severe,0,0
,290.68,0.0,0.0,5,Clear,sky is clear,2017-05-11 15:00:00,5997,Severe,0,0
,291.28,0.0,0.0,1,Clear,sky is clear,2017-05-11 16:00:00,6548,Severe,0,0
,291.52,0.0,0.0,5,Clear,sky is clear,2017-05-11 17:00:00,6185,Severe,0,0
,291.75,0.0,0.0,5,Clear,sky is clear,2017-05-11 18:00:00,5018,Severe,0,0
,291.68,0.0,0.0,1,Clear,sky is clear,2017-05-11 19:00:00,3836,High,0,0
,290.95,0.0,0.0,1,Haze,haze,2017-05-11 20:00:00,3423,High,0,1
,289.02,0.0,0.0,1,Clear,sky is clear,2017-05-11 21:00:00,3057,Medium,0,0
,286.89,0.0,0.0,5,Clear,sky is clear,2017-05-11 22:00:00,3076,Medium,0,0
,285.41,0.0,0.0,1,Clear,sky is clear,2017-05-11 23:00:00,2935,Medium,0,0
,283.84,0.0,0.0,1,Clear,sky is clear,2017-05-12 00:00:00,1349,Medium,0,0
